instance_id,repo,mode,elapsed_ms,cached_tokens,output_chars,lossy_match_reason,matched_content_signature,codebase_prefetch_hint_count,codebase_prefetch_text_count,codebase_prefetch_queued_tokens,codebase_prefetch_matched_tokens,codebase_prefetch_success_count,codebase_prefetch_device_hit_count,agenttemplatekv_prefetch_hit_count,agenttemplatekv_prefetch_miss_count,agenttemplatekv_prefetch_protected_tokens,agenttemplatekv_prefetch_newly_protected_tokens,agenttemplatekv_prefetch_consumed_count,agenttemplatekv_prefetch_expired_tokens,agenttemplatekv_rejected_large_gap_count,request_start_ms,output_exact_match_vs_baseline,output_token_f1_vs_baseline
matplotlib__matplotlib-21568,matplotlib/matplotlib,kvflow_prefix_only,1088.57,11430,258,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067866910.06,False,0.8
matplotlib__matplotlib-21568,matplotlib/matplotlib,kvflow_prefix_plus_codebase_prefetch,1296.16,11433,313,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1067867999.05,False,0.7
matplotlib__matplotlib-21568,matplotlib/matplotlib,kvcomm_lossy_plus_codebase_prefetch,1093.87,11431,258,exact_code_content_signature,060d3dc6bf8c5f12f5db9b7c2c5992e1,2,2,0,0,0,0,0,0,9576,9576,0,0,0,1067869365.75,False,0.8
matplotlib__matplotlib-22719,matplotlib/matplotlib,baseline_prefix_cache_only,1185.71,12837,234,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067873818.06,True,1.0
matplotlib__matplotlib-22719,matplotlib/matplotlib,kvflow_prefix_only,1570.66,12837,290,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067875003.88,False,0.5455
matplotlib__matplotlib-22719,matplotlib/matplotlib,kvflow_prefix_plus_codebase_prefetch,1538.0,12840,284,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1067876574.99,False,0.5455
matplotlib__matplotlib-22719,matplotlib/matplotlib,kvcomm_lossy_plus_codebase_prefetch,1540.99,12838,284,exact_code_content_signature,82b7fc50d04351288c264df306b5708b,2,2,0,0,0,0,0,0,9581,9581,0,0,0,1067878172.48,False,0.5455
matplotlib__matplotlib-22865,matplotlib/matplotlib,baseline_prefix_cache_only,1454.49,10951,303,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067882808.49,True,1.0
matplotlib__matplotlib-22865,matplotlib/matplotlib,kvflow_prefix_only,2053.87,10951,383,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067884263.08,False,0.0976
matplotlib__matplotlib-22865,matplotlib/matplotlib,kvflow_prefix_plus_codebase_prefetch,1466.94,10954,297,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1067886317.38,False,0.0
matplotlib__matplotlib-22865,matplotlib/matplotlib,kvcomm_lossy_plus_codebase_prefetch,2060.85,10952,383,exact_code_content_signature,236f8376dc8ce8c9359ef40645388d75,2,2,0,0,0,0,0,0,9612,9612,0,0,0,1067887842.05,False,0.0976
matplotlib__matplotlib-22871,matplotlib/matplotlib,baseline_prefix_cache_only,1341.83,10573,274,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067892953.74,True,1.0
matplotlib__matplotlib-22871,matplotlib/matplotlib,kvflow_prefix_only,1342.59,10573,274,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067894295.67,True,1.0
matplotlib__matplotlib-22871,matplotlib/matplotlib,kvflow_prefix_plus_codebase_prefetch,1339.37,10576,274,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1067895638.7,True,1.0
matplotlib__matplotlib-22871,matplotlib/matplotlib,kvcomm_lossy_plus_codebase_prefetch,1355.23,10574,274,exact_code_content_signature,236f8376dc8ce8c9359ef40645388d75,2,2,0,0,0,0,0,0,9612,9612,0,0,0,1067897029.35,True,1.0
matplotlib__matplotlib-23299,matplotlib/matplotlib,baseline_prefix_cache_only,627.21,10660,120,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067901447.45,True,1.0
matplotlib__matplotlib-23299,matplotlib/matplotlib,kvflow_prefix_only,621.04,10660,120,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067902074.77,True,1.0
matplotlib__matplotlib-23299,matplotlib/matplotlib,kvflow_prefix_plus_codebase_prefetch,625.09,10663,117,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1067902696.26,False,0.0
matplotlib__matplotlib-23299,matplotlib/matplotlib,kvcomm_lossy_plus_codebase_prefetch,608.6,10661,120,exact_code_content_signature,1e7ba9bbc3a3d3877dcbd847640adf0a,2,2,0,0,0,0,0,0,9622,9622,0,0,0,1067903398.25,True,1.0
matplotlib__matplotlib-23314,matplotlib/matplotlib,baseline_prefix_cache_only,1330.15,10579,273,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067907060.31,True,1.0
matplotlib__matplotlib-23314,matplotlib/matplotlib,kvflow_prefix_only,1323.7,10579,273,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067908390.57,True,1.0
matplotlib__matplotlib-23314,matplotlib/matplotlib,kvflow_prefix_plus_codebase_prefetch,1327.55,10582,273,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1067909714.7,True,1.0
matplotlib__matplotlib-23314,matplotlib/matplotlib,kvcomm_lossy_plus_codebase_prefetch,1319.93,10580,273,exact_code_content_signature,1e7ba9bbc3a3d3877dcbd847640adf0a,2,2,0,0,0,0,0,0,9622,9622,0,0,0,1067911108.82,True,1.0
matplotlib__matplotlib-23412,matplotlib/matplotlib,baseline_prefix_cache_only,1423.2,11172,242,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067915565.51,True,1.0
matplotlib__matplotlib-23412,matplotlib/matplotlib,kvflow_prefix_only,1617.08,11172,289,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067916988.81,False,0.2
matplotlib__matplotlib-23412,matplotlib/matplotlib,kvflow_prefix_plus_codebase_prefetch,1643.63,11175,291,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1067918606.33,False,0.2667
matplotlib__matplotlib-23412,matplotlib/matplotlib,kvcomm_lossy_plus_codebase_prefetch,1631.17,11173,291,exact_code_content_signature,1e7ba9bbc3a3d3877dcbd847640adf0a,2,2,0,0,0,0,0,0,9622,9622,0,0,0,1067920329.12,False,0.2667
matplotlib__matplotlib-23476,matplotlib/matplotlib,baseline_prefix_cache_only,1107.78,11435,220,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067925117.38,True,1.0
matplotlib__matplotlib-23476,matplotlib/matplotlib,kvflow_prefix_only,1111.65,11435,220,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067926225.27,True,1.0
matplotlib__matplotlib-23476,matplotlib/matplotlib,kvflow_prefix_plus_codebase_prefetch,1162.52,11438,240,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1067927337.35,False,0.3636
matplotlib__matplotlib-23476,matplotlib/matplotlib,kvcomm_lossy_plus_codebase_prefetch,1062.69,11436,181,exact_code_content_signature,1e7ba9bbc3a3d3877dcbd847640adf0a,2,2,0,0,0,0,0,0,9622,9622,0,0,0,1067928562.2,False,0.1765
matplotlib__matplotlib-24026,matplotlib/matplotlib,baseline_prefix_cache_only,1052.5,10866,188,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067932719.59,True,1.0
matplotlib__matplotlib-24026,matplotlib/matplotlib,kvflow_prefix_only,1057.33,10866,188,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067933772.2,True,1.0
matplotlib__matplotlib-24026,matplotlib/matplotlib,kvflow_prefix_plus_codebase_prefetch,1052.13,10869,188,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1067934829.96,True,1.0
matplotlib__matplotlib-24026,matplotlib/matplotlib,kvcomm_lossy_plus_codebase_prefetch,1045.92,10867,188,exact_code_content_signature,2ca7125e946d77e0f06f02de7ed3e42c,2,2,0,0,0,0,0,0,9627,9627,0,0,0,1067935951.55,True,1.0
mwaskom__seaborn-3069,mwaskom/seaborn,baseline_prefix_cache_only,2276.39,10253,448,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067940056.17,True,1.0
mwaskom__seaborn-3069,mwaskom/seaborn,kvflow_prefix_only,828.49,10253,159,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067942332.67,False,0.1538
mwaskom__seaborn-3069,mwaskom/seaborn,kvflow_prefix_plus_codebase_prefetch,826.11,10256,159,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1067943161.59,False,0.1538
mwaskom__seaborn-3069,mwaskom/seaborn,kvcomm_lossy_plus_codebase_prefetch,2275.46,10254,499,exact_code_content_signature,a4d6524ab618a0bf65ff1f94b22ef1c8,2,2,0,0,0,0,0,0,9281,9281,0,0,0,1067944068.83,False,0.16
mwaskom__seaborn-3187,mwaskom/seaborn,baseline_prefix_cache_only,1015.49,10422,233,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067949423.84,True,1.0
mwaskom__seaborn-3187,mwaskom/seaborn,kvflow_prefix_only,1025.45,10422,233,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067950439.44,True,1.0
mwaskom__seaborn-3187,mwaskom/seaborn,kvflow_prefix_plus_codebase_prefetch,2276.57,10425,567,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1067951465.33,False,0.439
mwaskom__seaborn-3187,mwaskom/seaborn,kvcomm_lossy_plus_codebase_prefetch,1089.44,10423,249,exact_code_content_signature,9aa46f50e4b75e91,2,2,0,0,0,0,0,0,9282,9282,0,0,0,1067953824.06,False,0.7692
pallets__flask-5014,pallets/flask,baseline_prefix_cache_only,846.1,10368,148,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067957918.06,True,1.0
pallets__flask-5014,pallets/flask,kvflow_prefix_only,853.9,10368,150,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067958764.27,False,0.5714
pallets__flask-5014,pallets/flask,kvflow_prefix_plus_codebase_prefetch,848.62,10371,150,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1067959618.61,False,0.5714
pallets__flask-5014,pallets/flask,kvcomm_lossy_plus_codebase_prefetch,830.69,10369,150,exact_code_content_signature,04f8fe2bc1edf43ff35d522d9612feff,2,2,0,0,0,0,0,0,9854,9854,0,0,0,1067960530.24,False,0.5714
psf__requests-1142,psf/requests,baseline_prefix_cache_only,770.53,25580,168,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067968365.63,True,1.0
psf__requests-1142,psf/requests,kvflow_prefix_only,789.35,25580,168,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067969136.23,True,1.0
psf__requests-1142,psf/requests,kvflow_prefix_plus_codebase_prefetch,1206.87,25583,227,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1067969926.0,False,0.2308
psf__requests-1142,psf/requests,kvcomm_lossy_plus_codebase_prefetch,1172.64,25581,222,exact_code_content_signature,9b0fee683da901142199c3c8d75e957c,2,2,0,0,0,0,0,1,24993,4432,0,0,0,1067971258.68,False,0.3077
psf__requests-1724,psf/requests,baseline_prefix_cache_only,971.64,27884,190,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067979836.96,True,1.0
psf__requests-1724,psf/requests,kvflow_prefix_only,719.99,27884,136,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067980808.71,False,0.4
psf__requests-1724,psf/requests,kvflow_prefix_plus_codebase_prefetch,971.32,27887,190,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1067981529.14,True,1.0
psf__requests-1724,psf/requests,kvcomm_lossy_plus_codebase_prefetch,965.02,27885,190,exact_code_content_signature,65316dc354d8533d0837778473e925a6,2,2,0,0,0,0,0,2,25158,0,0,0,0,1067982619.38,True,1.0
psf__requests-1766,psf/requests,baseline_prefix_cache_only,633.7,25978,106,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067990674.29,True,1.0
psf__requests-1766,psf/requests,kvflow_prefix_only,634.44,25978,106,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1067991308.1,True,1.0
psf__requests-1766,psf/requests,kvflow_prefix_plus_codebase_prefetch,635.28,25981,106,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1067991942.98,True,1.0
psf__requests-1766,psf/requests,kvcomm_lossy_plus_codebase_prefetch,640.96,25979,106,exact_code_content_signature,1b467d91f7456147,2,2,0,0,0,0,0,2,25181,0,0,0,0,1067992696.06,True,1.0
psf__requests-1921,psf/requests,baseline_prefix_cache_only,702.61,26036,137,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068000456.42,True,1.0
psf__requests-1921,psf/requests,kvflow_prefix_only,704.92,26036,145,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068001159.13,False,0.5
psf__requests-1921,psf/requests,kvflow_prefix_plus_codebase_prefetch,690.44,26039,139,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068001864.49,False,0.5
psf__requests-1921,psf/requests,kvcomm_lossy_plus_codebase_prefetch,693.09,26037,145,exact_code_content_signature,0fdf951707f95bee,2,2,0,0,0,0,0,2,25263,0,0,0,0,1068002688.23,False,0.5
psf__requests-2317,psf/requests,baseline_prefix_cache_only,2422.49,26119,549,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068010515.84,True,1.0
psf__requests-2317,psf/requests,kvflow_prefix_only,1013.26,26119,182,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068012938.46,False,0.1951
psf__requests-2317,psf/requests,kvflow_prefix_plus_codebase_prefetch,654.43,26122,126,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068013952.18,False,0.2051
psf__requests-2317,psf/requests,kvcomm_lossy_plus_codebase_prefetch,665.43,26120,126,exact_code_content_signature,56d2c2e9e97a0fe91390a93ddaa35fef,2,2,0,0,0,0,0,2,25318,0,0,0,0,1068014741.31,False,0.2051
psf__requests-2931,psf/requests,baseline_prefix_cache_only,2423.96,25942,587,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068022528.28,True,1.0
psf__requests-2931,psf/requests,kvflow_prefix_only,872.94,25942,193,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068024952.35,False,0.1562
psf__requests-2931,psf/requests,kvflow_prefix_plus_codebase_prefetch,2427.81,25945,587,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068025825.74,False,0.9107
psf__requests-2931,psf/requests,kvcomm_lossy_plus_codebase_prefetch,627.77,25943,123,exact_code_content_signature,28b43c62017f795f,2,2,0,0,0,0,0,2,25364,0,0,0,0,1068028373.04,False,0.0
psf__requests-5414,psf/requests,baseline_prefix_cache_only,985.67,10849,183,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068032159.92,True,1.0
psf__requests-5414,psf/requests,kvflow_prefix_only,989.61,10849,183,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068033145.69,True,1.0
psf__requests-5414,psf/requests,kvflow_prefix_plus_codebase_prefetch,987.24,10852,183,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068034135.75,True,1.0
psf__requests-5414,psf/requests,kvcomm_lossy_plus_codebase_prefetch,993.87,10850,183,exact_code_content_signature,0f04e4f3ff0d06d0eb8d7a844761cb69,2,2,0,0,0,0,0,0,9911,9911,0,0,0,1068035192.72,True,1.0
psf__requests-6028,psf/requests,baseline_prefix_cache_only,1595.05,10881,317,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068039364.72,True,1.0
psf__requests-6028,psf/requests,kvflow_prefix_only,1593.17,10881,317,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068040959.87,True,1.0
psf__requests-6028,psf/requests,kvflow_prefix_plus_codebase_prefetch,1479.99,10884,264,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068042553.48,False,0.7667
psf__requests-6028,psf/requests,kvcomm_lossy_plus_codebase_prefetch,1546.29,10882,285,exact_code_content_signature,6146dab184a46aea,2,2,0,0,0,0,0,0,9914,9914,0,0,0,1068044115.33,False,0.6102
pydata__xarray-2905,pydata/xarray,baseline_prefix_cache_only,1241.15,11893,240,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068048970.53,True,1.0
pydata__xarray-2905,pydata/xarray,kvflow_prefix_only,1226.63,11893,240,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068050211.79,True,1.0
pydata__xarray-2905,pydata/xarray,kvflow_prefix_plus_codebase_prefetch,1227.9,11896,240,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068051438.86,True,1.0
pydata__xarray-2905,pydata/xarray,kvcomm_lossy_plus_codebase_prefetch,1219.74,11894,240,exact_code_content_signature,134d234c402c48c0,2,2,0,0,0,0,0,0,10569,10569,0,0,0,1068052750.93,True,1.0
pydata__xarray-3095,pydata/xarray,baseline_prefix_cache_only,1328.78,10634,201,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068057023.45,True,1.0
pydata__xarray-3095,pydata/xarray,kvflow_prefix_only,1105.69,10634,176,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068058352.34,False,0.0
pydata__xarray-3095,pydata/xarray,kvflow_prefix_plus_codebase_prefetch,1115.98,10637,176,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068059458.47,False,0.0
pydata__xarray-3095,pydata/xarray,kvcomm_lossy_plus_codebase_prefetch,1096.22,10635,176,exact_code_content_signature,3030fc3f19b07db3270db1f3f198d4a8,2,2,0,0,0,0,0,0,9541,9541,0,0,0,1068060656.78,False,0.0
pydata__xarray-3151,pydata/xarray,baseline_prefix_cache_only,720.11,11000,160,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068064872.33,True,1.0
pydata__xarray-3151,pydata/xarray,kvflow_prefix_only,717.11,11000,160,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068065592.55,True,1.0
pydata__xarray-3151,pydata/xarray,kvflow_prefix_plus_codebase_prefetch,709.33,11003,160,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068066310.1,True,1.0
pydata__xarray-3151,pydata/xarray,kvcomm_lossy_plus_codebase_prefetch,787.74,11001,151,exact_code_content_signature,0da6d2d5be0f6fc7a639c44150add25a,2,2,0,0,0,0,0,0,9551,9551,0,0,0,1068067088.57,False,0.7273
pydata__xarray-3305,pydata/xarray,baseline_prefix_cache_only,993.48,10923,174,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068070998.45,True,1.0
pydata__xarray-3305,pydata/xarray,kvflow_prefix_only,995.4,10923,174,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068071992.05,True,1.0
pydata__xarray-3305,pydata/xarray,kvflow_prefix_plus_codebase_prefetch,983.45,10926,174,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068072987.89,True,1.0
pydata__xarray-3305,pydata/xarray,kvcomm_lossy_plus_codebase_prefetch,972.56,10924,174,exact_code_content_signature,884b5691425cd38b,2,2,0,0,0,0,0,0,9665,9665,0,0,0,1068074043.17,True,1.0
pydata__xarray-3677,pydata/xarray,baseline_prefix_cache_only,739.09,10748,150,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068078193.62,True,1.0
pydata__xarray-3677,pydata/xarray,kvflow_prefix_only,1341.54,10748,242,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068078932.81,False,0.0
pydata__xarray-3677,pydata/xarray,kvflow_prefix_plus_codebase_prefetch,1350.9,10751,242,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068080274.78,False,0.0
pydata__xarray-3677,pydata/xarray,kvcomm_lossy_plus_codebase_prefetch,1403.62,10749,254,exact_code_content_signature,d822f77bcde8646899440f24bacfc78f,2,2,0,0,0,0,0,0,9762,9762,0,0,0,1068081729.1,False,0.0
pydata__xarray-3993,pydata/xarray,baseline_prefix_cache_only,1048.6,11429,168,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068086416.76,True,1.0
pydata__xarray-3993,pydata/xarray,kvflow_prefix_only,754.05,11429,126,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068087465.48,False,0.2222
pydata__xarray-3993,pydata/xarray,kvflow_prefix_plus_codebase_prefetch,947.92,11432,142,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068088219.96,False,0.8667
pydata__xarray-3993,pydata/xarray,kvcomm_lossy_plus_codebase_prefetch,941.31,11430,142,exact_code_content_signature,134d234c402c48c0,2,2,0,0,0,0,0,0,10569,10569,0,0,0,1068089236.85,False,0.8667
pydata__xarray-4075,pydata/xarray,baseline_prefix_cache_only,1215.43,11270,202,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068093388.96,True,1.0
pydata__xarray-4075,pydata/xarray,kvflow_prefix_only,1219.49,11270,202,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068094604.5,True,1.0
pydata__xarray-4075,pydata/xarray,kvflow_prefix_plus_codebase_prefetch,1183.52,11273,182,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068095824.44,False,0.8333
pydata__xarray-4075,pydata/xarray,kvcomm_lossy_plus_codebase_prefetch,1201.46,11271,202,exact_code_content_signature,6f7d52f39f6dd9bebb06e9482a5e5d69,2,2,0,0,0,0,0,0,9785,9785,0,0,0,1068097087.73,True,1.0
pydata__xarray-4094,pydata/xarray,baseline_prefix_cache_only,2130.51,10959,416,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068101446.63,True,1.0
pydata__xarray-4094,pydata/xarray,kvflow_prefix_only,1637.74,10959,323,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068103577.24,False,0.459
pydata__xarray-4094,pydata/xarray,kvflow_prefix_plus_codebase_prefetch,1984.61,10962,392,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068105215.41,False,0.9091
pydata__xarray-4094,pydata/xarray,kvcomm_lossy_plus_codebase_prefetch,1446.17,10960,285,exact_code_content_signature,12a121095f3f0db574dcbb0b51f0bcd0,2,2,0,0,0,0,0,0,9788,9788,0,0,0,1068107286.27,False,0.459
pydata__xarray-4356,pydata/xarray,baseline_prefix_cache_only,1031.07,11103,168,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068111895.63,True,1.0
pydata__xarray-4356,pydata/xarray,kvflow_prefix_only,674.41,11103,114,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068112926.81,False,0.0
pydata__xarray-4356,pydata/xarray,kvflow_prefix_plus_codebase_prefetch,1021.65,11106,168,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068113601.65,True,1.0
pydata__xarray-4356,pydata/xarray,kvcomm_lossy_plus_codebase_prefetch,1010.07,11104,168,exact_code_content_signature,00527e235a89a57dfb1d0633afe94b9f,2,2,0,0,0,0,0,0,9791,9791,0,0,0,1068114704.04,True,1.0
pydata__xarray-4629,pydata/xarray,baseline_prefix_cache_only,665.37,12022,124,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068119124.52,True,1.0
pydata__xarray-4629,pydata/xarray,kvflow_prefix_only,662.23,12022,124,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068119789.99,True,1.0
pydata__xarray-4629,pydata/xarray,kvflow_prefix_plus_codebase_prefetch,1023.76,12025,176,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068120452.66,False,0.0
pydata__xarray-4629,pydata/xarray,kvcomm_lossy_plus_codebase_prefetch,1016.29,12023,178,exact_code_content_signature,9d47a688580b4c75,2,2,0,0,0,0,0,0,10559,10559,0,0,0,1068121551.4,False,0.0
pydata__xarray-4687,pydata/xarray,baseline_prefix_cache_only,2308.08,12615,563,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068126061.56,True,1.0
pydata__xarray-4687,pydata/xarray,kvflow_prefix_only,2299.83,12615,452,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068128369.75,False,0.0215
pydata__xarray-4687,pydata/xarray,kvflow_prefix_plus_codebase_prefetch,957.81,12618,159,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068130670.01,False,0.0
pydata__xarray-4687,pydata/xarray,kvcomm_lossy_plus_codebase_prefetch,950.05,12616,159,exact_code_content_signature,857e731528c6a221,2,2,0,0,0,0,0,0,10540,10540,0,0,0,1068131720.77,False,0.0
pydata__xarray-4695,pydata/xarray,baseline_prefix_cache_only,2294.8,12464,435,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068136111.42,True,1.0
pydata__xarray-4695,pydata/xarray,kvflow_prefix_only,1496.24,12464,325,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068138406.34,False,0.0274
pydata__xarray-4695,pydata/xarray,kvflow_prefix_plus_codebase_prefetch,2298.73,12467,431,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068139903.01,False,0.6265
pydata__xarray-4695,pydata/xarray,kvcomm_lossy_plus_codebase_prefetch,2330.16,12465,435,exact_code_content_signature,2169b271702ec1e9f90493e5658ce4dc,2,2,0,0,0,0,0,0,10564,10564,0,0,0,1068142282.34,True,1.0
pydata__xarray-4966,pydata/xarray,baseline_prefix_cache_only,1533.55,12646,348,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068148060.78,True,1.0
pydata__xarray-4966,pydata/xarray,kvflow_prefix_only,1531.64,12646,348,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068149594.43,True,1.0
pydata__xarray-4966,pydata/xarray,kvflow_prefix_plus_codebase_prefetch,1216.96,12649,203,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068151126.52,False,0.1017
pydata__xarray-4966,pydata/xarray,kvcomm_lossy_plus_codebase_prefetch,1193.9,12647,203,exact_code_content_signature,134d234c402c48c0,2,2,0,0,0,0,0,0,10569,10569,0,0,0,1068152430.24,False,0.1017
pydata__xarray-6461,pydata/xarray,baseline_prefix_cache_only,1002.69,11435,184,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068156926.66,True,1.0
pydata__xarray-6461,pydata/xarray,kvflow_prefix_only,1008.54,11435,184,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068157929.46,True,1.0
pydata__xarray-6461,pydata/xarray,kvflow_prefix_plus_codebase_prefetch,1072.11,11438,196,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068158938.43,False,0.9444
pydata__xarray-6461,pydata/xarray,kvcomm_lossy_plus_codebase_prefetch,1078.45,11436,196,exact_code_content_signature,5656f38a9351dd94a445c465fe55b2c0,2,2,0,0,0,0,0,0,10634,10634,0,0,0,1068160083.84,False,0.9444
pydata__xarray-6599,pydata/xarray,baseline_prefix_cache_only,592.44,13300,111,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068164662.67,True,1.0
pydata__xarray-6599,pydata/xarray,kvflow_prefix_only,595.64,13300,111,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068165255.24,True,1.0
pydata__xarray-6599,pydata/xarray,kvflow_prefix_plus_codebase_prefetch,596.0,13303,111,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068165851.33,True,1.0
pydata__xarray-6599,pydata/xarray,kvcomm_lossy_plus_codebase_prefetch,599.69,13301,111,exact_code_content_signature,5656f38a9351dd94a445c465fe55b2c0,2,2,0,0,0,0,0,0,10636,10636,0,0,0,1068166515.09,True,1.0
pylint-dev__pylint-4551,pylint-dev/pylint,baseline_prefix_cache_only,2302.99,12914,504,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068170639.54,True,1.0
pylint-dev__pylint-4551,pylint-dev/pylint,kvflow_prefix_only,2299.66,12914,514,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068172942.65,False,0.8958
pylint-dev__pylint-4551,pylint-dev/pylint,kvflow_prefix_plus_codebase_prefetch,2304.32,12917,497,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1068175242.76,False,0.5581
pylint-dev__pylint-4551,pylint-dev/pylint,kvcomm_lossy_plus_codebase_prefetch,2290.93,12915,497,exact_code_content_signature,00c351fdc764dec9507129e20aacc732,2,2,0,0,0,0,0,0,11201,11201,0,0,0,1068177622.1,False,0.5581
